Person ID,Person Name,Alternate Name,Occupation,Nationality,Birth Date,Hometown,Debut,Awards,Affiliation,Hobbies,Website,Twitter,Facebook,Blog,Pixiv,Source,Initial Contributor,Last Updated By
24416,タイガー,,漫画家,日本,12月31日,,,,,,,http://twitter.com/tiger_rmn,,,,,伏見庵（2022-10-03 22:40:35）,daisuke（2022-12-31 09:40:54）
6972,タイガー立石,立石大河亜,画家;漫画家,日本,1941年12月20日,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:27:49）
16556,タイキ,,イラストレーター,日本,1988年5月10日 (36歳),,,,,,http://luster.nomaki.jp/,http://twitter.com/taiki99,,,,公式サイト,トファナ水（2016-12-31 12:54:53）,daisuke（2021-02-10 15:43:42）
24345,堆木庸,,漫画家;催眠療法士;占い師;セミナー講師,日本,,,1981年,少年サンデー同人誌グランプリ 副賞受賞,,神社めぐり;ハンドメイド;猫,,http://twitter.com/chisa026,chisa narayama,https://ameblo.jp/yorks-blue/,,,ゲスト（2022-08-24 00:15:34）,こうの（2023-07-22 00:11:04）
9307,大工富明,,,,,,,,,,,,,,,,まんがseek編集部（2007-06-29 02:26:11）,こうの（2015-07-20 10:27:27）
21996,DAIGO,,ミュージシャン;タレント,日本,1978年4月8日 (46歳),,,,,,http://Instagram.com/daigo_breakerz_,http://twitter.com/Daigo19780408,,https://ameblo.jp/daigoblog/,,,daisuke（2020-12-06 09:56:09）,daisuke（2021-01-28 18:20:29）
23151,大行道動漫,,漫画家,,,,,,,,,,,,,,もりざる（2021-05-01 15:29:48）,daisuke（2023-11-17 12:58:00）
27156,大黒暦,,小説家,,,,,,,,,,,,,,gvirus（2023-12-03 15:06:59）,gvirus（2023-12-03 15:06:59）
15430,だいさ,,漫画家,,,,,,,,,,,,,,トファナ水（2016-07-24 21:08:19）,トファナ水（2016-07-24 21:08:19）
24235,タイザン5,,漫画家,,,,,,,,,http://twitter.com/taizan_5,,,,,伏見庵（2022-07-14 18:35:22）,伏見庵（2022-07-14 18:35:22）
23622,だいじ,,漫画家,日本,11月10日,,,,,,,http://twitter.com/daiji_pt,,,,,伏見庵（2021-10-04 09:42:31）,daisuke（2021-10-07 14:21:41）
2128,タイジャンホクト,,,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2018-07-08 21:43:09）
22399,大小大人,,漫画原作者,日本,7月15日,滋賀県,2012年,,,,,http://twitter.com/daishowotona,,,,,daisuke（2021-01-25 12:25:22）,daisuke（2021-01-25 12:25:22）
20619,たいしょう田中,,漫画家;イラストレーター,日本,,,,,,,,http://twitter.com/taishow_t,,,,,もりざる（2019-08-20 20:47:20）,daisuke（2021-01-15 15:54:07）
23854,タイジロウ,,漫画家,,,,,,,,,http://twitter.com/taijiro___,,https://taiji---ro.at.webry.info/,,,伏見庵（2022-01-19 21:53:45）,伏見庵（2022-01-19 21:53:45）
22762,大秦国王安敦,,漫画家,日本,,,,,,,,http://twitter.com/taisinkoku,,,,,daisuke（2021-02-28 19:02:20）,daisuke（2021-02-28 19:02:20）
12339,だいせ,,漫画家;イラストレーター,,,,,,,オーディオ;据え置きゲーム,http://lucyr.holy.jp/,http://twitter.com/xi_dse,,http://sohsui.blog21.fc2.com/,,,もりざる（2015-09-17 00:53:30）,ゲスト（2016-04-19 16:44:18）
27912,太盛,,漫画家,,,,,,,,,,,,,,もりざる（2024-02-11 13:09:21）,もりざる（2024-02-11 13:09:21）
4181,たいち,,,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:25:37）
6839,大地丙太郎,,演出家,,1956年1月13日 (68歳),群馬県高崎市,,"文化庁メディア芸術祭 (第3回, アニメーション部門・優秀賞)〔2000年〕, アニメーション神戸(第4回,個人賞)〔1998年〕, 新世紀東京国際アニメフェア21(第1回,テレビ部門優秀作品賞)〔2002年〕「フルーツバスケット」, 新世紀東京国際アニメフェア21(第1回,テレビ部門奨励賞)〔2002年〕「おじゃる丸」, 新世紀東京国際アニメフェア21(第1回,テレビ部門監督賞)〔2002年〕, 新世紀東京国際アニメフェア21(第1回,オリジナルビデオアニメ部門優秀作品賞)〔2002年〕「アニメーション制作進行くろみちゃん」",,,http://www5c.biglobe.ne.jp/~akitaroh/,http://twitter.com/akitaroh,,,,公式サイト,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2018-01-25 07:06:06）
3328,大地翔,,漫画家;劇画家,,10月25日,,1982年,,,,,,,,,漫画家名鑑500,まんがseek編集部（2002-11-16 15:31:03）,まーすけ（2015-10-24 17:57:29）
19085,大智そら,,漫画家,,,,2017年「The SIX 〜隻腕の奪還者〜」,,,,,,,,,,もりざる（2018-05-06 10:02:36）,もりざる（2018-05-06 10:04:48）
19457,大地幹,,漫画家,,,,,,,,,http://twitter.com/mkdic,,,,,もりざる（2018-06-04 21:56:28）,もりざる（2019-07-07 12:34:17）
9915,たいち庸,,漫画家,,,,,,,,,http://twitter.com/twitaicho,,,,,まーすけ（2015-06-14 10:40:03）,こうの（2015-06-14 10:40:03）
26516,大地の怒り,,ライトノベル作家,,,,,,,,,,,,,,daisuke（2023-09-03 15:58:22）,daisuke（2023-09-03 15:58:22）
9090,大伝竜王,,漫画家,,,福岡県,,,,,,,,http://blog.zaq.ne.jp/daidennokamen/,,,まんがseek編集部（2004-07-01 07:17:36）,ゲスト（2016-01-02 07:42:10）
13144,タイトー,,,,,,,,,,http://www.taito.co.jp/,http://twitter.com/TAITO,https://www.facebook.com/TAITO.Jpn,,,,ゲスト（2015-12-02 19:11:22）,ゲスト（2015-12-13 07:35:22）
22768,D否,,漫画家,日本,8月2日,,,,,,http://kougin.web.fc2.com/db/,http://twitter.com/A62d,,,,,daisuke（2021-03-01 12:15:49）,daisuke（2021-03-01 12:15:49）
2129,ダイナマイト鉄,斎藤ゆずる,漫画家,,1943年9月5日 (80歳),東京都,,,,,,,,,,漫画;B8820117,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2015-07-23 19:58:13）
26955,ダイナマイトmoca,,漫画家,,,,,,,,,http://twitter.com/gerycla37,,http://mocatan.blog60.fc2.com/,,,伏見庵（2023-11-21 21:02:10）,伏見庵（2023-11-21 21:02:10）
11677,ダイナミック太郎,,漫画家,日本,,,1997年,,,,,http://twitter.com/DynamicTaro,,http://dynamic-t.blog.so-net.ne.jp/,,,もりざる（2015-08-21 19:25:40）,daisuke（2021-01-21 13:33:45）
16459,ダイナミック企画,,,,,,,,,,https://mazin-go.com/,http://twitter.com/mazingo_info,,,,,もりざる（2016-12-17 23:46:33）,daisuke（2021-01-14 18:46:32）
5278,ダイナミックプロ,,,,,,,,,,http://www.dynamicproduction.co.jp/d-pro_gaiyo.html,,,,,『クイック・ジャパン』VOL.20(4872334116);『マンガジンマガジン』vol.1;『スーパーロボットマガジン』vol.2,まんがseek編集部（2003-11-05 21:33:10）,ゲスト（2017-05-24 05:49:47）
15597,dynee,森長あやみ,漫画家,,,,,,,,http://bnbngoma.tumblr.com/,http://twitter.com/dynee_morinaga,,,,,トファナ水（2016-08-13 17:53:57）,ゲスト（2019-10-27 16:48:04）
5086,第25歩兵師団,,漫画家,,,,,,,,,http://twitter.com/25thinfdiv,,,,,まんがseek編集部（2002-11-16 15:31:03）,トファナ水（2016-02-25 21:17:06）
12813,第年秒,,漫画家,,,,,,,,,,,,,,まーすけ（2015-11-04 08:16:51）,まーすけ（2015-11-04 08:16:51）
14099,TYPE90,,漫画家,日本,,,,,,,,,,http://aiko90.blog17.fc2.com/,,,トファナ水（2016-02-21 10:59:33）,daisuke（2021-02-01 13:28:44）
23941,大福けーじ,,漫画家,,,,,,,,,,,,,,伏見庵（2022-02-19 22:25:44）,伏見庵（2022-02-19 22:25:44）
9918,TYPE-MOON,,,,,,,,有限会社ノーツ,,http://typemoon.com/,http://twitter.com/TMitterOfficial,,,,,まーすけ（2015-06-14 11:39:39）,daisuke（2021-01-14 19:26:44）
22004,太平天極,,漫画家,,,,,,,,,http://twitter.com/taiheiten,,,,,伏見庵（2020-12-08 14:21:07）,伏見庵（2020-12-08 14:56:33）
25090,太平洋海,,漫画家,,,,,,,,http://hiro.moo.jp/tai/,http://twitter.com/taihei_hiromi,,,,,もりざる（2023-01-30 11:19:41）,もりざる（2023-01-30 11:19:41）
11153,TAIBOGI,,漫画家,,,,,,,,,,,,,,もりざる（2015-08-02 00:52:29）,daisuke（2022-05-05 14:09:21）
27080,たいぼく,,漫画家,,,,,,,,,,,,,「かいじゅうのつかいかた」,もりざる（2023-11-26 15:56:33）,もりざる（2023-11-26 15:56:33）
5282,大丸ロケット,あらあらかし子,漫画家;イラストレーター,日本,10月,,1997年,,,,,http://twitter.com/ara2_rocket,,,,旧HP(生年月日、性別、血液型),まんがseek編集部（2002-11-16 15:31:03）,daisuke（2021-01-24 19:45:04）
5580,タイム涼介,,漫画家,,1976年4月7日 (48歳),神奈川県横浜市,1995年「タオル」,"月間新人漫画賞 (第176回, 入選)",,,http://www.time-ryosuke.com/,http://twitter.com/time_ryosuke,,http://ameblo.jp/time000/,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2016-04-07 12:58:34）
8595,大門アキラ,,,,,,,,,,,,,,,,まんがseek編集部（2003-11-08 20:01:37）,こうの（2015-07-20 10:26:54）
4673,太陽星太郎,,漫画家,日本,1968年1月11日 (56歳),北海道,1996年,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-01-11 10:52:19）
17595,太陽まりい,,漫画家,,,岡山県,,,,,,http://twitter.com/taiyoumarii,,http://taiyoumarii963.blog.fc2.com/,,,トファナ水（2017-07-02 15:00:00）,ゲスト（2017-10-29 18:04:22）
7270,TAIRA,平良健次,漫画家,,1974年,京都府,,,,,,http://twitter.com/Tairantino,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2016-07-28 12:24:23）
9865,平健史,,漫画家,,,,,,,,,,,,,,まーすけ（2015-06-09 09:18:16）,もりざる（2015-09-06 10:44:44）
15474,平良健次,TAIRA,漫画家,,1974年,京都府,,,,,,http://twitter.com/Tairantino,,,,,こうの（2016-07-28 12:18:49）,こうの（2016-07-28 12:27:06）
6129,たいら弘春,,漫画原作者,,,,,,,,,,,,,本,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:24:13）
6976,平二郎,,漫画家,,1931年,熊本県薩摩郡,,,日本漫画家協会,,,,,,,漫画家名鑑500;日本漫画家協会HP,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:23:56）
7322,平良隆久,,漫画原作者,,,,,,,,,,,,,,まんがseek編集部（2002-12-19 12:48:00）,まーすけ（2015-12-24 12:42:30）
19136,平つくね,,漫画家;イラストレーター,日本,11月23日,,,,,,https://route1.info/,http://twitter.com/tsuuuuukunesan,,,,,もりざる（2018-05-16 21:04:25）,ゲスト（2021-11-23 16:28:55）
6130,平トッコ,,漫画家,,,,,,,,,,,,,漫画,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:23:50）
943,たいらはじめ,,漫画家,日本,,,,,,,http://www.cc.rim.or.jp/~lyma/,http://twitter.com/tairahjm,,,,,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2021-02-10 15:55:44）
8752,平ひさし,,漫画家,,,福島県須賀川市,,,,,,,,,,まんがタイム「かつあげ君」,まんがseek編集部（2004-04-11 15:33:26）,ゲスト（2021-05-02 18:20:59）
14720,平稔,,漫画家,,,,,"龍神賞 (第13回, 銅龍賞、吾妻賞)〔2013年〕 「勇者アーサーの不覚」, 新人コミックオーディション (第6回, 大賞)〔2014年〕 「ハルマゲドン」",,,,,,,,,トファナ水（2016-04-01 20:46:22）,トファナ水（2016-04-01 20:46:22）
19422,平未夜,,漫画家,,2月7日,大阪府,,,,,,http://twitter.com/Miya_Taira,,,,,もりざる（2018-06-03 15:44:35）,ゲスト（2020-02-07 16:44:10）
22061,第616特別情報大隊,,小説家,,,,,,,,,http://twitter.com/616thSiB,,,,,伏見庵（2020-12-15 16:38:39）,伏見庵（2020-12-15 16:38:39）
19838,ダイワ精工,,,,,,,,,,https://www.daiwa.com/jp/,,https://www.facebook.com/DAIWAjapan.OFFICIAL/#xd_co_f=MmU0ZTc2OWI1ZThiZGEwMzE4NzE2MTI5MDc5MzE0ODQ=~,,,,もりざる（2018-11-03 10:10:00）,daisuke（2021-02-10 16:02:24）
7783,DOW,,漫画家,,2月,,,,,,http://isweb8.infoseek.co.jp/play/dow/,,,,,オフィシャルサイト,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:24:44）
21351,ダ・ヴィンチ・恐山,,ライター;小説家;クリエイター;漫画家;漫画原作者,日本,1993年5月10日 (31歳),東京都,2011年,,株式会社バーグハンバーグバーグ;コルク,,https://note.com/d_v_osorezan,http://twitter.com/d_v_osorezan,,,,,daisuke（2020-08-31 10:09:40）,daisuke（2020-08-31 10:09:40）
20418,多宇部貞人,,ライトノベル作家,,,,,,,,,http://twitter.com/taubesadato,,,,,もりざる（2019-07-13 13:48:09）,もりざる（2019-07-13 13:48:09）
11509,たうみまゆ,,漫画家,,,,,,,,http://lita.stripper.jp/,,,,,,もりざる（2015-08-13 12:47:14）,もりざる（2015-08-13 12:47:14）
16355,田尾典丈,太田岳規,小説家,,,,,,,,,http://twitter.com/tao_noritake,,http://mysoul.sakura.ne.jp/wordpress/,,,トファナ水（2016-12-03 20:22:31）,トファナ水（2016-12-03 20:22:31）
16695,田岡宗晃,,,,,,,,,,,,,,,,まーすけ（2017-02-01 22:59:41）,まーすけ（2017-02-01 22:59:41）
10565,田岡りき,,漫画家,,7月25日,,,,,,http://riki-comic.jimdo.com/?logout=1,http://twitter.com/rikirosso,,,,ゲッサン公式サイトプロフィール,もりざる（2015-07-12 10:45:54）,まーすけ（2015-07-23 10:58:56）
13482,田尾裸べっちー,,漫画家,,,,,,,,,http://twitter.com/taora210,,http://blog.livedoor.jp/taorafei/,,,まーすけ（2015-12-24 14:27:25）,まーすけ（2015-12-24 14:27:25）
20059,たか,,漫画家,,,,2010年「ニーナとゴーレム」,,,,,,,,,,もりざる（2019-03-09 13:49:41）,もりざる（2019-03-09 13:52:28）
18510,多賀慎治,,漫画家,,,,,,,,,,,,,,まーすけ（2018-01-14 14:19:18）,まーすけ（2018-01-14 14:19:18）
15171,タカタカオ,,漫画家,,,,,,,,,,,,,,もりざる（2016-06-09 20:13:04）,もりざる（2016-06-09 20:13:04）
20759,たかたけし,,漫画家,日本,,,,,,,,http://twitter.com/ketuge,,http://takatakeshi.fc2.net/,,,もりざる（2020-01-07 20:58:36）,daisuke（2021-02-10 16:07:25）
21615,多賀千鶴,,ゲームデザイナー,日本,,,,,,,,,,,,,daisuke（2020-10-02 20:38:39）,daisuke（2020-10-02 20:38:39）
18450,タカ・ヒサオカ,,漫画家,,,,,,,,,,,,,,ゲスト（2017-12-31 15:43:07）,ゲスト（2017-12-31 15:43:07）
6132,多賀由美子,,漫画家,,,,,"中日マンガ大賞 (第5回, 佳作), 中日マンガ大賞 (第9回, 佳作), 中日マンガ大賞 (第10回, 佳作), 中日マンガ大賞 (第17回)〔1999年〕",,,,,,,,中日’99.12.22朝,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-12-13 10:59:41）
944,高井研一郎,太宰勉,漫画家,,1937年7月18日,長崎県佐世保市,,"小学館漫画賞 (第62回, 審査委員特別賞)〔2017年〕",日本漫画家研究会,手品,,,,,,漫画家名鑑2;フジ'92.1.23;読売99,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-11-24 13:42:30）
2691,高井みお,,漫画家,日本,1月7日,東京都,「円舞曲」,,,,,,,,,「ハーレクイン」サイト内プロフィール,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-01-07 11:59:32）
19213,高井唯人,,漫画家,,,,,,,,,http://twitter.com/takaiyuito,,,,,もりざる（2018-05-24 07:57:53）,もりざる（2018-05-24 07:57:53）
2692,高井祐,,漫画家,,1962年10月22日 (61歳),神奈川県,1981年,"りぼん新人漫画賞 (第13回, 努力賞)",,旅行,,,,,,りぼん漫画家情報,まんがseek編集部（2002-11-16 15:31:03）,まんがseek編集部（2015-12-12 19:54:40）
15252,高市みき緒,,漫画家,,,,,,,,http://mikio5.tumblr.com,,,,,,ゲスト（2016-06-20 16:00:48）,ゲスト（2016-06-20 16:00:48）
2690,高井戸あけみ,,漫画家,,10月16日,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2018-07-08 22:39:00）
945,高岩ヨシヒロ,みずもと高義,漫画家,日本,1960年3月4日 (64歳),新潟県佐渡市,1978年,,,,http://www.my-woochan.com/,http://twitter.com/takayoshi50,https://ja-jp.facebook.com/people/Yoshihiro-Takaiwa/100004884314036,http://ameblo.jp/m-takayoshi/,,,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2021-01-13 18:55:35）
13304,高内優向,,漫画家,日本,12月14日,,,,,,http://iga2.web.fc2.com,http://twitter.com/yugaiga,,,,,ゲスト（2015-12-17 08:38:16）,daisuke（2020-12-14 09:30:10）
14959,高江洲弥,,漫画家,,3月14日,沖縄県,,,,,,,,,,,トファナ水（2016-05-14 23:05:47）,トファナ水（2016-05-14 23:05:47）
11077,高枝景水,,漫画家,,,,,,,,http://www.namazudou.com/,http://twitter.com/namazudou,,,,,もりざる（2015-07-29 22:21:26）,もりざる（2019-03-09 13:43:29）
946,高雄右京,,漫画家,,,,,,,,http://park15.wakwak.com/~mamagult/,http://twitter.com/mamagult666,,,,,まんがseek編集部（2002-11-16 15:31:03）,まーすけ（2015-08-21 10:36:10）
3923,高尾滋,,漫画家,,1975年2月15日 (49歳),埼玉県,1996年,,,,,http://twitter.com/sigezoooo,,,,99年花とゆめ3月号ふろく「花とゆめキャラクターシール名鑑」;コミケイトNo.54,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2017-05-25 23:27:41）
9986,高尾じんぐ,じんぐ,漫画家;アニメーター,日本,,,,,,,,http://twitter.com/takao_g_ing,,http://blog.livedoor.jp/g_ing_takao/,,ブログより,もりざる（2015-06-21 23:18:12）,もりざる（2023-02-03 20:21:08）
22908,高緒拾,,漫画家,日本,,,,,,,,,,,,,daisuke（2021-03-18 21:21:40）,daisuke（2021-03-18 21:21:40）
2718,高生浩子,,漫画家,,12月26日,,1982年,,,,,,,,,漫画家名鑑500,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-11-18 19:24:54）
9824,高岡永生,,,,,,,,,,,,,,,,こうの（2015-05-10 23:14:38）,こうの（2015-05-10 23:14:38）
19820,高岡和巳,長岡良子,漫画家,,,山形県西村山郡,1975年「ナイルの詩」,,,,,,,,,,もりざる（2018-10-22 20:07:07）,もりざる（2018-10-22 20:07:07）
13346,高岡果輪,,シナリオライター,日本,,,,,,,http://livedrive.2-d.jp/,http://twitter.com/kt_2d,,,,,まーすけ（2015-12-18 14:59:13）,daisuke（2021-01-27 16:23:10）
26246,高岡佳史,,漫画家,,,,,,,,,,,,,,もりざる（2023-08-02 22:40:38）,daisuke（2023-10-25 18:46:48）
21961,高岡しゆ,,,,,,2013年,,,,,,,,,,daisuke（2020-11-28 12:51:20）,daisuke（2020-11-28 12:51:20）
2693,高丘千栄子,,漫画家,,,三重県,,,,,,,,,,漫画,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:24:02）
9826,高岡英夫,,武道家,,1948年,,,,,,,,,,,Wikipedia,こうの（2015-05-12 19:57:20）,こうの（2015-05-12 19:57:20）
6133,高岡凡太郎,高岡正夫,漫画家,,1950年,,1971年,"手塚賞 (第2回, 準入選)〔1971年〕 「ガキすて山」 （高岡正夫として）, 手塚賞 (第3回, 佳作)〔1972年〕 「クーソー部落」 （高岡正夫として）",新つれづれ草,落語;プロレス,,,,,,読売’95.9.12夕,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2022-10-22 23:37:55）
13169,高岡正夫,高岡凡太郎,漫画家,,1950年,,1971年,"手塚賞 (第2回, 準入選)〔1971年〕 「ガキすて山」, 手塚賞 (第3回, 佳作)〔1972年〕 「クーソー部落」",新つれづれ草,落語;プロレス,,,,,,,もりざる（2015-12-05 18:34:03）,もりざる（2022-10-22 23:35:03）
20254,鷹丘モトナリ,,漫画家,,,,,,,,http://otherworks.web.fc2.com/,http://twitter.com/otherworks,,http://otherworks.blog85.fc2.com/,,,まーすけ（2019-05-25 19:28:39）,まーすけ（2019-05-25 19:28:39）
947,高岡基文,,漫画家,日本,,,,,,,http://takaoka.sakura.ne.jp/,http://twitter.com/Takaoka_M,,http://kitkaters.sblo.jp/?1371499674,,,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2021-02-10 16:16:27）
26221,高岡ゆう,,漫画家,,,,,,,,,,,,,,もりざる（2023-08-01 20:01:52）,daisuke（2023-10-19 21:26:17）
5529,高岡洋介,,画家;漫画家,,1967年,愛媛県松山市,,"漫画アクション新人賞 (第1回, 大賞)〔1991年〕 「父ありき」",,,http://aozora-tenshi.com/,http://twitter.com/yosuke06138347,,,,毎日2001.11.15朝,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2016-10-29 00:27:03）
13071,高岡レオ,,漫画原作者,日本,,,,,,,,,,,,,まーすけ（2015-11-25 17:16:17）,daisuke（2022-05-24 13:49:04）
4559,高岡大輔,,,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:25:45）
12202,高垣眸,,児童文学作家;小説家,,,,,,,,,,,,,,まーすけ（2015-09-11 09:29:58）,まーすけ（2015-09-11 09:29:58）
4599,高垣葵,,脚本家,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2020-06-19 15:44:57）
20902,たかはしたつお,,,,,,,,,,,,,,,,もりざる（2020-04-30 00:31:05）,もりざる（2020-04-30 00:31:05）
2713,高上早苗,,漫画家,,,山口県,1972年,,,,,,,,,漫画,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-11-19 12:05:35）
15535,高上優里子,高岡しゆ,漫画家,,3月23日,,,,,,,http://twitter.com/y_chs,,http://chsyuri.jugem.jp/,,講談社コミックプラス(生年月日、血液型、出身地),トファナ水（2016-08-05 21:39:45）,もりざる（2019-01-15 00:59:46）
4511,高木章次,,漫画家,,,北海道帯広市,,小学館新人コミック大賞 (少年部門・入賞),,,http://members.jcom.home.ne.jp/akitsugu01/,,,,,,まんがseek編集部（2003-03-22 12:43:24）,もりざる（2018-02-17 06:19:50）
6991,高木一夫,,漫画家;イラストレーター,,,,,,日本漫画家協会,,http://www.venus.dti.ne.jp/~kazbon/,,,,,日本漫画家協会HP;オフィシャルサイト,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:24:27）
20744,たかぎ克彦,,漫画家,日本,,,,,,,,,,,,,もりざる（2020-01-01 21:53:45）,daisuke（2021-03-10 20:07:47）
948,高城可奈,,漫画家,日本,1月31日,東京都,1989年,,,,,,,http://blog.livedoor.jp/kana_t_orange/,,ハーレクインコミックスHP(生年月日、出身地、血液型、デビュー作、本人のブログ),まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-01-31 16:29:35）
12696,高木謙一郎,,ゲームクリエイター,日本,1976年11月5日 (47歳),岡山県,,,株式会社Cygames,,,http://twitter.com/kenichiro_taka,,,,,まーすけ（2015-10-17 20:39:24）,daisuke（2021-01-19 12:12:27）
11859,高木しげよし,,漫画家,,,,,,,,http://sig.eek.jp/scope/,http://twitter.com/takashigee,,,,,もりざる（2015-08-30 11:53:21）,もりざる（2015-08-30 11:53:21）
12814,高木秀栄,,漫画家,,,,,,,,https://note.mu/t_suuuei,http://twitter.com/Tsuuei,,http://takagishuuei.blog.fc2.com/,,,まーすけ（2015-11-04 08:48:06）,まーすけ（2015-11-04 08:48:06）
18622,高樹修世,,漫画家,,,,,,,,,,,,,,もりざる（2018-01-24 22:09:01）,もりざる（2018-01-24 22:09:01）
