Person ID,Person Name,Alternate Name,Occupation,Nationality,Birth Date,Hometown,Debut,Awards,Affiliation,Hobbies,Website,Twitter,Facebook,Blog,Pixiv,Source,Initial Contributor,Last Updated By
4615,小池一夫,小池一雄,小説家;漫画原作者;脚本家;作詞家,,1936年5月8日,秋田県秋田市,,"小学館漫画賞 (第27回, 特別賞)〔1982年〕 「魔物語 愛しのベティ」",日本文藝家協会会員;日本映像学会会員;東京羽田ロータリークラブ;日本シナリオ作家協会会員;日本アカデミー賞協会会員,,,http://twitter.com/koikekazuo,https://www.facebook.com/kazuo.koike.9674,http://www.koikekazuo.jp/,,オフィシャルサイト;「まんが家インタビュー 俺のまんが道(I)」(小学館);BJ連載作品・作家のお部屋;新現執;漫画;旺人;訃報は本人アカウントでの2019年4月18日遺族ツイートによる。,まんがseek編集部（2007-05-20 15:36:05）,トファナ水（2019-04-20 04:41:14）
650,小池桂一,,漫画家,,1960年,,,"手塚賞 (第12回, 入選)〔1976年〕 「ウラシマ」",,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2023-11-21 16:58:05）
11641,小池恵子,,漫画家,,,,,,,,,http://twitter.com/KOIKE12KEI,,,,,もりざる（2015-08-19 21:52:51）,もりざる（2015-08-19 21:52:51）
11825,小池定路,,漫画家,日本,,,,,,,http://silverrockets.chips.jp/,http://twitter.com/koike_sadaji,,http://sadaji.silverrockets.chips.jp/,,,もりざる（2015-08-29 20:25:42）,ゲスト（2022-08-28 02:20:02）
19828,小池修一郎,,,,,,,,,,,,,,,,もりざる（2018-10-24 20:23:31）,もりざる（2018-10-24 20:23:31）
16828,小池たかし,どおくまんプロ,漫画家,,,,,,,,,,,,,,もりざる（2017-02-21 22:54:00）,もりざる（2017-02-21 22:54:00）
651,小池利春,,漫画家,,,,1988年,"アフタヌーン四季賞 (第5回, 春のコンテスト・四季大賞)〔1988年〕 「ホームタウン」",,,,,,,,アフタヌーン大辞典(月刊アフタヌーン2012年3月号付録),まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2021-11-18 16:14:41）
14794,こいけとびお,,漫画家,,,,,,,,,,,,,,トファナ水（2016-04-17 21:43:23）,トファナ水（2016-04-17 21:43:23）
11098,小池ノクト,,漫画家,,,北海道,,ブロスコミックアワード (大賞)〔2014年〕 「蜜の島」,,,,http://twitter.com/koikenokuto,,,,,もりざる（2015-07-30 22:45:44）,まんがseek編集部（2015-12-12 19:54:43）
22185,小池ハジメ,,漫画原作者,日本,,,,,,,,,,,,,もりざる（2021-01-07 14:51:53）,daisuke（2022-05-25 13:43:32）
20903,小池わか,,漫画家,日本,,,,,,,,,,,,,もりざる（2020-04-30 00:44:29）,daisuke（2021-02-14 17:58:49）
9104,小池惠子,,,,,,,,,,,,,,,,まんがseek編集部（2004-07-29 17:37:19）,こうの（2015-07-20 10:27:16）
4508,小池田マヤ,,漫画家,,1969年5月4日 (55歳),大阪府,1991年,女流新人4コマまんが展 (入選)〔1991年〕,,ピアノ;日曜大工,,http://twitter.com/koikedama,,http://koikeda.blog.fc2.com/,,,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2019-05-04 05:44:38）
13695,小石さとし,こいしさとし,漫画家,日本,1965年11月23日 (58歳),新潟県新潟市,1989年,,,,,http://twitter.com/Haitaka_JP,https://www.facebook.com/people/こいし-さとし/100002005314988,,,,ゲスト（2016-01-11 23:10:51）,ゲスト（2016-01-11 23:10:51）
652,こいしさとし,小石さとし,漫画家,日本,1965年11月23日 (58歳),新潟県新潟市,1989年,,,,,http://twitter.com/Haitaka_JP,https://www.facebook.com/people/こいし-さとし/100002005314988,,,,まんがseek編集部（2004-01-16 19:54:23）,daisuke（2023-11-23 12:04:16）
22116,こいしゆうか,,イラストレーター;漫画家;キャンプコーディネーター,日本,1982年,,,,,,http://koishiyuka.com/,http://twitter.com/koipanda,,https://koishiyuka.wordpress.com/,,,ゲスト（2020-12-21 15:27:20）,daisuke（2021-02-22 23:02:17）
10472,小石りく,,漫画家,日本,4月30日,京都府,2014年「どきどき いきもの係」,,,漫画を読む、描く,,http://twitter.com/Koishi_ri,,,,りぼん公式サイト,もりざる（2015-07-10 22:12:20）,daisuke（2021-02-06 16:39:44）
24028,小石川圭,,漫画家,,,,,,,,,,,,,,伏見庵（2022-03-26 22:03:10）,伏見庵（2022-03-26 22:03:10）
4992,小石川ふに,,漫画家;イラストレーター;ブックデザイナー,,5月10日,東京都,,,,,http://funi.rocket3.net/,http://twitter.com/funikoishikawa,,http://ameblo.jp/deconeco-funi/,,オフィシャルサイト,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2016-03-26 18:08:03）
9134,小石川響,葉月京,漫画家,,12月6日,大阪府,,,,野球観戦(阪神ファン),http://www.a-sava.com/,http://twitter.com/KyouHatsuki,,,,,まんがseek編集部（2004-09-05 01:37:50）,こうの（2015-07-20 10:27:44）
17958,KOIZUMI,,漫画家,,,,,,,,,,,,,,トファナ水（2017-10-01 21:56:16）,もりざる（2024-03-02 20:02:40）
7492,小泉晃子,小泉あきこ,漫画家,,5月23日,東京都,,,,海外TVドラマを見る,,,,,,りぼん漫画家情報,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:25:42）
6175,小泉一夫,,漫画家,,1954年,,1977年,,,,,,,,,本,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:25:53）
14094,小泉志津男,,スポーツライター;漫画原作者,日本,,,,,,,,,,,,,もりざる（2016-02-21 09:05:51）,daisuke（2021-04-23 09:44:10）
653,小泉すみれ,,テレビプロデューサー;漫画家,,1967年10月7日 (56歳),,,,,,,,,,,Amazon商品ページの著者略歴 (「BOOK著者紹介情報」より),まんがseek編集部（2002-11-16 15:31:03）,まーすけ（2015-10-06 08:48:22）
4179,古泉智浩,,漫画家,日本,1969年2月22日 (55歳),新潟県中蒲原郡亀田町,1992年,"ちばてつや賞 (第23回, 大賞)〔1992年〕, アフタヌーン四季賞 (第32回, 冬のコンテスト・準入選)〔1994年〕",,,,http://twitter.com/koizumi69,https://www.facebook.com/tomohiro.koizumi,http://koizumi69.hatenablog.com/,,ウイテル;にいがたマンガ大賞フェスティバルイベントリポート,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2021-02-22 10:14:00）
654,こいずみまり,小泉真理,漫画家,,,長崎県,,,,,http://www.k3.dion.ne.jp/~maririn/,http://twitter.com/koizumimari1,,,,サンデーGXサイトより,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2019-03-30 21:21:07）
4971,小泉真理,こいずみまり,漫画家,,,長崎県,,,,,http://www.k3.dion.ne.jp/~maririn/,http://twitter.com/koizumimari1,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:27:35）
6854,小泉まりえ,,漫画家;小説家,,1965年5月11日 (59歳),東京都,1985年,,,テニス,,http://twitter.com/marie_misorano,,,,,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2020-05-11 16:35:20）
13123,小泉八雲,,小説家,,1850年6月27日,,,,,,,,,,,,ゲスト（2015-11-30 23:29:59）,ゲスト（2019-10-21 16:09:41）
10263,小泉ヤスヒロ,小泉裕洋,漫画家,,,,,"ちばてつや賞 (第10回, ちばてつや大賞)〔1984年〕 「2度目のSCHOOL DAYS」 （小泉裕洋として）",,,,,,,,まんが原作者インタビュー,こうの（2015-07-02 22:44:11）,こうの（2015-07-02 22:44:11）
655,小泉裕洋,小泉ヤスヒロ,漫画家,,,,,"ちばてつや賞 (第10回, ちばてつや大賞)〔1984年〕 「2度目のSCHOOL DAYS」",,,,,,,,まんが原作者インタビュー,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-02 22:44:29）
7493,古泉由夏,,漫画家,,2月26日,埼玉県,1995年,,,楽器演奏,,,,,,りぼん漫画家情報,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:23:02）
20111,小泉陽一朗,,小説家,,1989年,福島県,,,,,,,,,,,ゲスト（2019-04-23 18:19:50）,ゲスト（2019-04-23 18:19:50）
4921,小泉吉宏,,漫画家,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:22:50）
13377,小泉蓮,,漫画家,,4月11日,山形県,,,,,,http://twitter.com/koizumiren,,http://koizumiren.blog.fc2.com/,,,まーすけ（2015-12-20 16:07:49）,ゲスト（2017-09-11 04:51:38）
2964,小泉あきこ,小泉晃子,漫画家,,5月23日,東京都,,,,海外TVドラマを見る,,,,,,,まんがseek編集部（2003-05-10 11:13:49）,こうの（2015-07-20 10:27:50）
25314,小磯名緒,,漫画家,,,,,,,,,,,,,,もりざる（2023-03-05 15:17:25）,daisuke（2023-10-18 16:50:23）
8694,こいそ朝雄,,,,,,,,,,,,,,,,まんがseek編集部（2004-01-25 20:33:11）,こうの（2015-07-20 10:27:01）
13257,古出幸子,,漫画家,,,,,,,,,,,,,,もりざる（2015-12-12 16:18:45）,もりざる（2024-02-12 12:28:43）
2069,こいでたく,,漫画家,日本,1965年,東京都,,,,,,http://twitter.com/KoideTa,,,,,まんがseek編集部（2002-11-16 15:31:03）,daisuke（2020-11-22 18:14:45）
18449,小出英男,,漫画家,,,福岡拳福岡市博多区,,,,,,,,,,,ゲスト（2017-12-31 15:37:11）,ゲスト（2018-05-14 12:20:55）
24560,小出真朱,宇宙田かい,漫画家;ライター;構成作家,日本,,神奈川県,1996年,,,,,http://twitter.com/nezoart,,,,,daisuke（2022-11-24 09:01:11）,daisuke（2022-11-24 09:08:42）
656,こいでみえこ,,漫画家,,8月26日,神奈川県,1991年,,,映画鑑賞;読書;コンサート,http://www003.upp.so-net.ne.jp/pretty-c/,http://twitter.com/kidmek,,,,BEEEP!!サイト;オフィシャルサイト,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:28:30）
11952,小出もと貴,,漫画家,,,,,,,,,http://twitter.com/koidemotoki,,,,「おかずさいと」(人物名英語),まーすけ（2015-09-02 10:27:48）,もりざる（2023-11-30 21:30:29）
22548,小出よしと,,漫画家,日本,,,,,,,,http://twitter.com/oekaki_namekuji,,,,,daisuke（2021-02-07 14:04:58）,daisuke（2021-02-07 14:04:58）
10616,小糸さよ,,漫画家,,,,,,,,,http://twitter.com/koito34,,,,,ゲスト（2015-07-12 18:35:56）,まーすけ（2015-12-07 13:09:42）
6176,小井土繁,,漫画家,,1950年,,,,,,,,,,,本,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2016-12-19 21:48:32）
12851,恋煩シビト,,漫画家,,,,,,,,,http://twitter.com/shibitton,,http://shibitton.blog.so-net.ne.jp/,,,まーすけ（2015-11-08 14:19:00）,まーすけ（2015-11-08 14:19:00）
2070,こいわ美保,,,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:24:52）
17790,狐印,,イラストレーター,,,,,,,,,http://twitter.com/foxmark,,,,,トファナ水（2017-08-20 20:12:13）,トファナ水（2017-08-20 20:12:13）
25211,コウ,,小説家,,,,,,,,,http://twitter.com/kohmist,,,,,伏見庵（2023-02-06 21:41:55）,伏見庵（2023-02-06 21:41:55）
24603,kou,,漫画家,,,,,,,,,http://twitter.com/KLikeathing,,,,,もりざる（2022-11-26 15:04:43）,伏見庵（2023-05-16 01:19:04）
8233,GO,,経営者,日本,,,2003年「ロングホーンの人々」,,,,,,,,,,まんがseek編集部（2003-05-10 20:02:32）,daisuke（2022-03-30 13:10:46）
17382,郷,,漫画家,日本,,,,,,,,http://twitter.com/d_trigger,,http://doubletrigger.web.fc2.com/,,,トファナ水（2017-05-28 13:46:51）,daisuke（2022-03-30 13:11:02）
15136,コウ,,漫画家,日本,,,,,,,,,,,,,トファナ水（2016-06-01 21:12:42）,daisuke（2022-11-26 19:04:22）
6178,高信太郎,,漫画家;放送タレント;演芸評論家,,1944年9月19日 (79歳),,1962年,,日本推理作家協会,,,,,,,人情'82;漫画;フジ'87.6.10;読売2001,まんがseek編集部（2002-11-16 15:31:03）,まーすけ（2015-09-12 08:18:33）
9665,昴すまる,船越晞古,漫画原作者,,,,,,,,,,,,,,まーすけ（2014-12-26 10:40:13）,まーすけ（2021-08-07 09:39:20）
19680,剛英城,,漫画家,,,,,,,,,,,,,,もりざる（2018-09-17 15:24:08）,もりざる（2018-09-17 15:24:08）
21564,黄文雄,,評論家,,1938年,,,,,,http://kobunyu.jp/,,,,,オフィシャルサイト,まーすけ（2020-09-27 11:51:29）,まーすけ（2020-09-27 11:51:29）
668,郷力也,,漫画家,,1950年2月14日 (74歳),,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-03-05 21:53:32）
8361,剛竜輝,市原剛,漫画原作者;脚本家;映画監督;俳優,日本,1968年4月21日 (56歳),千葉県船橋市,1995年「喧神GEKITORA」,"月刊少年ジャンプ少年漫画原作大賞(1993年度,奨励賞)〔1994年〕, 月刊少年ジャンプ少年漫画原作大賞(1994年度,準入選)〔1995年〕",日本映画監督協会,,,http://twitter.com/gosprojectfilms,https://www.facebook.com/takeshi.ichihara.90,,,,まんがseek編集部（2003-11-02 00:06:10）,daisuke（2023-11-02 17:28:13）
24442,こういちろう,甲本一,漫画家,日本,6月25日,,2018年,"赤塚賞 (第89回, 佳作)〔2018年〕 「リベラル風紀委員 山田太郎」 （柏崎康一として）",,yahoo知恵袋,,,,,,,もりざる（2022-10-12 19:42:06）,もりざる（2022-10-12 19:42:06）
17197,神江里美,神江里見,漫画家,,1950年7月6日,福岡県北九州市,,"COM月例新人賞 (第13回, 児童まんがコース・月例新人入選作)〔1968年〕 「弱虫卒業」",,,,,,,,,もなか（2017-05-01 21:42:00）,もなか（2017-05-01 21:42:00）
657,神江里見,神江里美,漫画家,,1950年7月6日,福岡県北九州市,,"COM月例新人賞 (第13回, 児童まんがコース・月例新人入選作)〔1968年〕 「弱虫卒業」 （神江里美として）",,,,,,,,漫画;ニッポン漫画;産経ニュース2016.2.18,まんがseek編集部（2002-11-16 15:31:03）,まーすけ（2016-03-15 16:55:42）
22234,高園寺司郎,,漫画家,日本,,,,,,,,,,,,,もりざる（2021-01-11 17:43:03）,daisuke（2021-03-11 20:59:57）
5485,高円寺博,永井泰宇,作家;劇画原作者,,1941年3月10日 (83歳),,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2018-10-06 20:17:17）
8321,高円寺まりも,,漫画家;イラストレーター,日本,,,,,,,,http://twitter.com/marimokouenji,,,,,まんがseek編集部（2003-10-27 06:35:50）,daisuke（2021-02-06 16:53:03）
16931,甲賀佳子,,,,1958年,,,,,,,,,,,,まーすけ（2017-03-12 16:23:11）,まーすけ（2017-03-12 16:23:11）
658,高河ゆん,,漫画家,,1965年7月9日 (58歳),,1985年,,,ドライブ,http://yunk.jp/,http://twitter.com/yunk99,,http://yunkouga.jugem.jp/,,本;ぱふ'94.11,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-12 10:25:44）
24085,郊外の某,,漫画家,,,,,,,,,http://twitter.com/kogai_nanigashi,,,,,伏見庵（2022-04-15 12:47:14）,伏見庵（2022-04-15 12:47:14）
7809,黄上恵理,葵彰,漫画家,,,,,,,,,http://twitter.com/kougami_eri,,http://erix.blog16.fc2.com/,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-06-17 22:54:42）
19894,鴻上尚史,,劇作家;演出家,日本,1958年8月2日 (65歳),愛媛県新居浜市,,,,,http://www.thirdstage.com/,http://twitter.com/KOKAMIShoji,,,,,もりざる（2018-12-01 11:42:08）,daisuke（2021-02-06 17:03:15）
16416,向上輝,,漫画家,,,,,,,,,,,,,,もりざる（2016-12-13 02:58:27）,もりざる（2016-12-13 02:58:27）
9623,こうきくう,白桃色,漫画家,,,,,,,,http://kou-k.sakura.ne.jp/moon/,http://twitter.com/kouki_kuu,,,,オフィシャルサイト,まーすけ（2014-12-14 16:49:55）,もりざる（2019-07-21 23:50:17）
2662,好奇真,,漫画家,,,,,,,,,,,,,,まんがseek編集部（2003-12-16 12:33:27）,daisuke（2023-11-23 17:33:59）
26068,纐纈澪月,,,,,,,"モーニング月例賞 (第11回, 入選)〔2021年〕 「相良さん」",,,,,,,,,もりざる（2023-07-05 22:27:29）,もりざる（2023-07-05 22:27:29）
27550,高原玲,,漫画家,,,,,,,,https://highland.rojo.jp/,,,,,,伏見庵（2024-01-08 20:06:43）,伏見庵（2024-01-08 20:06:43）
17645,こうご・次男,向後つぐお,漫画家,,1949年11月19日 (74歳),東京都江東区亀戸,1968年「埃」,,,,,,,,,,もなか（2017-07-11 22:55:03）,daisuke（2023-11-19 11:40:15）
5727,向後次雄,向後つぐお,漫画家,,1949年11月19日 (74歳),東京都江東区亀戸,1968年「埃」,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,もりざる（2015-08-01 19:15:22）
635,向後つぐお,向後次雄,漫画家,,1949年11月19日 (74歳),東京都江東区亀戸,1968年「埃」,,,,,,,,,漫画,まんがseek編集部（2002-11-16 15:31:03）,もなか（2017-07-11 23:54:21）
13045,廣告社,,,,,,,,,,https://www.kokokusha.co.jp/,,,,,,もりざる（2015-11-21 13:15:01）,daisuke（2023-10-26 13:36:03）
27274,光彩,,漫画家,,,,,,,,,,,,,「彼女はいつも輝いていた」扉(人物名英語),もりざる（2023-12-13 22:53:13）,もりざる（2023-12-13 22:53:13）
2687,香坂鹿の子,,漫画家,,,,,,,,,,,,,,まんがseek編集部（2002-12-27 13:03:49）,こうの（2015-07-20 10:25:08）
12278,神坂次郎,,小説家,,,,,,,,,,,,,,もりざる（2015-09-13 15:54:37）,もりざる（2015-09-13 15:54:37）
5633,香坂透,,漫画家,,6月21日,,,,,,,,,,,漫画,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:22:50）
659,神坂智子,,漫画家,,12月12日,岡山県久米郡,1973年,,,,,,,,,漫画家名鑑500;ニッポン漫画家名鑑,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-03-05 17:09:57）
15274,高坂曇天,,漫画家,,3月5日,,,,,,,http://twitter.com/higheast,,http://makepig.blog13.fc2.com/,,,トファナ水（2016-06-28 23:24:24）,百雲母（2021-11-30 22:56:33）
23467,香坂マト,,ライトノベル作家,,,,,,,,,http://twitter.com/mato52242844,,,,,百雲母（2021-08-28 12:30:26）,百雲母（2021-08-28 12:30:26）
6180,向坂真理,,漫画家;イラストレーター,,,,,,,,,,,,,本,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:23:57）
7858,高坂りと,,漫画家,,9月4日,,,,,,http://rk.jpn.org/,http://twitter.com/kosakasaka,,http://rklog.jugem.jp/,,,まんがseek編集部（2004-04-07 20:46:47）,ゲスト（2017-09-04 07:06:19）
2686,香坂こうじ,,,,,,,,,,,,,,,,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:25:07）
2659,光﨑圭,,漫画家,,12月7日,東京都葛飾区,1977年「殺人円舞曲」,"アテナ大賞 (第2回, 第2席)〔1977年〕 「杏奴麿利」",,,,,,,,漫画家名鑑500,まんがseek編集部（2002-11-16 15:31:03）,もなか（2018-09-30 12:29:27）
22734,コウジ,こうじ,漫画家,日本,12月6日,,,,,,http://yumemigachi.com/,http://twitter.com/koji_campus,,,,,百雲母（2021-02-23 18:45:51）,百雲母（2021-02-23 18:45:51）
18358,こうじ,コウジ,漫画家,日本,12月6日,,,,,,http://yumemigachi.com/,http://twitter.com/koji_campus,,,,,もりざる（2017-11-28 23:38:08）,daisuke（2023-02-03 11:48:35）
25173,こうじ,,ライトノベル作家;警備員,日本,,,,,,,,,,,,,daisuke（2023-02-03 11:43:23）,daisuke（2023-02-03 11:49:18）
26989,小路壮平,,漫画家,,,,,,,,,,,,,,もりざる（2023-11-23 15:32:36）,もりざる（2023-11-23 15:32:36）
17326,航島カズト,,漫画家,,,,,,,,https://kkworks.tumblr.com/,http://twitter.com/K_Kohjima,,,,,トファナ水（2017-05-21 20:51:52）,トファナ水（2017-05-21 20:51:52）
660,こうじま奈月,,漫画家,,4月26日,東京都,,,,,http://www3.ocn.ne.jp/~eastpro/,,,,,コミックス『BOYS LIFE(完全版)』,まんがseek編集部（2003-12-28 14:16:41）,こうの（2015-03-05 17:12:11）
19639,糀谷キヤ子,,漫画家,,9月12日,,,,,歌舞伎,http://www.uwb3.com/,http://twitter.com/uwb3,,,,,もりざる（2018-09-02 17:18:32）,ゲスト（2018-09-12 07:01:41）
6181,神代光,,漫画家,,1963年,,,,,,,,,,,本,まんがseek編集部（2002-11-16 15:31:03）,こうの（2015-07-20 10:23:42）
22114,ゴウタ,,漫画家,,9月21日,,,,,,,http://twitter.com/N_gouta,,http://blog.livedoor.jp/n_gouta/,,,伏見庵（2020-12-28 21:30:05）,伏見庵（2020-12-28 21:30:05）
15629,ごうだあぶく,,漫画家,,5月19日,,,,,,,http://twitter.com/aaa8ccc,,,,,トファナ水（2016-08-17 18:10:40）,トファナ水（2016-08-17 18:10:40）
18362,古宇田エン,,漫画家,,3月22日,,,,,,http://koudaen.web.fc2.com/index.html,http://twitter.com/koudaen,,,,,もりざる（2017-11-28 23:49:21）,もりざる（2017-11-28 23:49:21）
16278,甲田学人,,小説家,,,,,,,,,http://twitter.com/gakuto_coda,,,,,トファナ水（2016-11-21 21:06:52）,トファナ水（2016-11-21 21:06:52）
5009,幸田朋弘,,漫画家,,,,,,,,http://tomohiro-kouda.sakura.ne.jp/,http://twitter.com/koudatomohiro,,,,,まんがseek編集部（2002-11-16 15:31:03）,ゲスト（2016-02-12 07:25:20）
16343,香田直,,漫画家,日本,,,,,,,,http://twitter.com/Kouda_Nao,,,,,トファナ水（2016-11-28 22:58:10）,daisuke（2021-02-06 17:11:14）
